ticket_id,support_user_id,subject,priority,status,created_at,resolved_at
TKT_001524,SUP_000744,Question about pricing,medium,open,2023-04-25T00:00:00,
TKT_001525,SUP_000744,Cannot login to dashboard,high,open,2022-10-04T00:00:00,
TKT_001526,SUP_000744,Performance degradation,medium,solved,2022-08-30T00:00:00,
TKT_001527,SUP_000745,Account access issue,urgent,closed,2022-08-18T00:00:00,2022-04-04T00:00:00
TKT_001528,SUP_000745,Account access issue,medium,closed,2022-05-13T00:00:00,2022-12-29T00:00:00
TKT_001529,SUP_000745,Account access issue,high,solved,2022-07-02T00:00:00,2022-04-05T00:00:00
TKT_001530,SUP_000746,Performance degradation,urgent,pending,2023-04-19T00:00:00,
TKT_001531,SUP_000746,API rate limit exceeded,medium,open,2023-03-15T00:00:00,2023-05-03T00:00:00
TKT_001532,SUP_000747,Question about pricing,low,closed,2022-10-20T00:00:00,
TKT_001533,SUP_000748,Cannot login to dashboard,high,solved,2022-08-08T00:00:00,2023-01-16T00:00:00
TKT_001534,SUP_000748,Need to update payment method,high,solved,2022-08-18T00:00:00,2022-02-22T00:00:00
TKT_001535,SUP_000748,Cannot login to dashboard,medium,solved,2023-01-25T00:00:00,
TKT_001536,SUP_000749,Feature request: bulk export,low,solved,2023-05-04T00:00:00,
TKT_001537,SUP_000749,Question about pricing,high,closed,2023-12-06T00:00:00,2023-08-07T00:00:00
TKT_001538,SUP_000750,Cannot login to dashboard,medium,solved,2023-05-19T00:00:00,2023-05-07T00:00:00
TKT_001539,SUP_000751,Question about pricing,medium,solved,2022-05-09T00:00:00,
TKT_001540,SUP_000752,Need to update payment method,medium,solved,2023-08-12T00:00:00,2023-12-01T00:00:00
TKT_001541,SUP_000752,Account access issue,medium,closed,2023-07-05T00:00:00,2023-07-20T00:00:00
TKT_001542,SUP_000753,Feature request: bulk export,high,pending,2023-03-21T00:00:00,2023-05-14T00:00:00
TKT_001543,SUP_000753,Cannot login to dashboard,high,pending,2023-01-08T00:00:00,2022-11-06T00:00:00
TKT_001544,SUP_000753,Billing discrepancy,medium,open,2023-07-08T00:00:00,2023-06-21T00:00:00
TKT_001545,SUP_000754,Performance degradation,urgent,pending,2023-08-17T00:00:00,2023-11-08T00:00:00
TKT_001546,SUP_000754,Billing discrepancy,medium,open,2023-05-19T00:00:00,2023-09-15T00:00:00
TKT_001547,SUP_000754,Question about pricing,low,solved,2023-11-24T00:00:00,
TKT_001548,SUP_000755,Question about pricing,high,closed,2024-07-19T00:00:00,2024-07-28T00:00:00
TKT_001549,SUP_000756,Data not syncing,high,pending,2023-02-12T00:00:00,
TKT_001550,SUP_000756,Cannot login to dashboard,low,pending,2023-06-21T00:00:00,2023-02-15T00:00:00
TKT_001551,SUP_000756,Account access issue,medium,solved,2022-11-24T00:00:00,2023-04-25T00:00:00
TKT_001552,SUP_000757,Billing discrepancy,medium,solved,2023-11-24T00:00:00,2023-11-03T00:00:00
TKT_001553,SUP_000757,Need to update payment method,high,solved,2023-08-26T00:00:00,2023-05-28T00:00:00
TKT_001554,SUP_000758,Account access issue,medium,solved,2024-02-20T00:00:00,2024-11-15T00:00:00
TKT_001555,SUP_000759,Data not syncing,medium,pending,2023-10-31T00:00:00,
TKT_001556,SUP_000759,Performance degradation,medium,solved,2023-08-12T00:00:00,2023-01-27T00:00:00
TKT_001557,SUP_000759,Need to update payment method,urgent,solved,2023-07-25T00:00:00,2023-05-18T00:00:00
TKT_001558,SUP_000760,Feature request: bulk export,medium,solved,2022-12-23T00:00:00,
TKT_001559,SUP_000760,API rate limit exceeded,medium,open,2023-09-01T00:00:00,
TKT_001560,SUP_000760,Billing discrepancy,medium,pending,2023-10-02T00:00:00,2023-10-21T00:00:00
TKT_001561,SUP_000761,Performance degradation,medium,open,2023-10-01T00:00:00,2024-04-05T00:00:00
TKT_001562,SUP_000762,Integration not working,urgent,open,2023-01-25T00:00:00,2022-12-27T00:00:00
TKT_001563,SUP_000762,Feature request: bulk export,medium,solved,2023-01-24T00:00:00,2022-05-30T00:00:00
TKT_001564,SUP_000763,Billing discrepancy,low,solved,2024-10-07T00:00:00,
TKT_001565,SUP_000763,Feature request: bulk export,medium,solved,2024-11-10T00:00:00,2024-08-05T00:00:00
TKT_001566,SUP_000763,Account access issue,high,pending,2024-10-23T00:00:00,
TKT_001567,SUP_000764,Account access issue,urgent,pending,2023-03-05T00:00:00,2024-01-21T00:00:00
TKT_001568,SUP_000765,Question about pricing,medium,solved,2023-01-30T00:00:00,2023-05-18T00:00:00
TKT_001569,SUP_000765,Feature request: bulk export,medium,solved,2023-08-08T00:00:00,2023-03-22T00:00:00
TKT_001570,SUP_000766,Performance degradation,medium,solved,2023-04-09T00:00:00,2022-11-14T00:00:00
TKT_001571,SUP_000766,Need to update payment method,high,solved,2022-12-02T00:00:00,
TKT_001572,SUP_000766,Billing discrepancy,medium,pending,2023-03-27T00:00:00,2023-01-04T00:00:00
TKT_001573,SUP_000767,API rate limit exceeded,urgent,open,2023-11-07T00:00:00,2023-06-19T00:00:00
TKT_001574,SUP_000767,Cannot login to dashboard,urgent,solved,2023-05-26T00:00:00,2023-10-20T00:00:00
TKT_001575,SUP_000767,Account access issue,medium,open,2023-07-08T00:00:00,2023-08-08T00:00:00
TKT_001576,SUP_000768,Account access issue,urgent,open,2023-11-22T00:00:00,
TKT_001577,SUP_000769,Billing discrepancy,low,solved,2023-02-23T00:00:00,2023-11-27T00:00:00
TKT_001578,SUP_000769,Cannot login to dashboard,high,pending,2023-07-07T00:00:00,2023-04-04T00:00:00
TKT_001579,SUP_000770,Performance degradation,high,closed,2024-08-30T00:00:00,
TKT_001580,SUP_000771,Data not syncing,high,open,2023-06-27T00:00:00,2023-04-13T00:00:00
TKT_001581,SUP_000771,Performance degradation,high,closed,2022-10-08T00:00:00,2023-03-29T00:00:00
TKT_001582,SUP_000771,Data not syncing,high,open,2023-01-20T00:00:00,2023-06-11T00:00:00
TKT_001583,SUP_000772,Account access issue,low,pending,2022-05-09T00:00:00,
TKT_001584,SUP_000773,Data not syncing,high,pending,2024-03-02T00:00:00,
TKT_001585,SUP_000774,Integration not working,low,solved,2023-12-25T00:00:00,2024-06-22T00:00:00
TKT_001586,SUP_000774,Billing discrepancy,medium,open,2024-02-18T00:00:00,2024-08-06T00:00:00
TKT_001587,SUP_000774,Data not syncing,urgent,solved,2023-11-29T00:00:00,2023-09-18T00:00:00
TKT_001588,SUP_000775,Need to update payment method,urgent,closed,2023-01-20T00:00:00,
TKT_001589,SUP_000775,Account access issue,urgent,open,2023-01-30T00:00:00,2023-09-19T00:00:00
TKT_001590,SUP_000775,Question about pricing,medium,pending,2023-11-19T00:00:00,
TKT_001591,SUP_000776,Data not syncing,urgent,solved,2023-03-23T00:00:00,2023-04-18T00:00:00
TKT_001592,SUP_000777,Account access issue,medium,solved,2024-12-15T00:00:00,
TKT_001593,SUP_000777,Feature request: bulk export,urgent,closed,2024-10-25T00:00:00,
TKT_001594,SUP_000778,Data not syncing,high,solved,2023-04-26T00:00:00,2022-10-27T00:00:00
TKT_001595,SUP_000779,Performance degradation,medium,pending,2022-12-13T00:00:00,2023-03-14T00:00:00
TKT_001596,SUP_000779,Billing discrepancy,high,pending,2023-03-27T00:00:00,2022-12-02T00:00:00
TKT_001597,SUP_000779,Account access issue,urgent,solved,2023-04-15T00:00:00,2023-06-16T00:00:00
TKT_001598,SUP_000780,Cannot login to dashboard,high,solved,2022-12-20T00:00:00,
TKT_001599,SUP_000780,Cannot login to dashboard,medium,closed,2023-05-27T00:00:00,
TKT_001600,SUP_000780,API rate limit exceeded,urgent,solved,2022-11-19T00:00:00,2023-06-10T00:00:00
TKT_001601,SUP_000781,Cannot login to dashboard,high,solved,2023-01-05T00:00:00,
TKT_001602,SUP_000782,API rate limit exceeded,high,pending,2022-10-17T00:00:00,2022-07-05T00:00:00
TKT_001603,SUP_000782,Need to update payment method,medium,pending,2022-09-09T00:00:00,
TKT_001604,SUP_000782,Data not syncing,low,pending,2023-02-24T00:00:00,2023-01-09T00:00:00
TKT_001605,SUP_000783,Integration not working,medium,closed,2023-08-30T00:00:00,
TKT_001606,SUP_000783,Cannot login to dashboard,medium,pending,2023-01-04T00:00:00,2023-01-29T00:00:00
TKT_001607,SUP_000783,Cannot login to dashboard,medium,solved,2023-05-31T00:00:00,2023-01-07T00:00:00
TKT_001608,SUP_000784,Cannot login to dashboard,urgent,solved,2024-02-06T00:00:00,2023-04-04T00:00:00
TKT_001609,SUP_000784,Need to update payment method,medium,open,2023-10-02T00:00:00,2023-09-13T00:00:00
TKT_001610,SUP_000785,Billing discrepancy,urgent,solved,2023-03-20T00:00:00,2023-03-03T00:00:00
TKT_001611,SUP_000785,Cannot login to dashboard,medium,pending,2023-05-05T00:00:00,2023-03-27T00:00:00
TKT_001612,SUP_000785,Billing discrepancy,urgent,open,2023-10-11T00:00:00,
TKT_001613,SUP_000786,Need to update payment method,high,solved,2023-08-25T00:00:00,2023-05-28T00:00:00
TKT_001614,SUP_000786,Data not syncing,medium,solved,2023-02-18T00:00:00,
TKT_001615,SUP_000786,Billing discrepancy,high,closed,2023-09-25T00:00:00,2023-03-28T00:00:00
TKT_001616,SUP_000787,Data not syncing,low,solved,2023-10-27T00:00:00,2024-03-04T00:00:00
TKT_001617,SUP_000787,Billing discrepancy,low,closed,2023-07-24T00:00:00,
TKT_001618,SUP_000787,Data not syncing,urgent,solved,2023-10-04T00:00:00,2023-05-19T00:00:00
TKT_001619,SUP_000788,Data not syncing,urgent,solved,2024-08-04T00:00:00,2024-07-07T00:00:00
TKT_001620,SUP_000788,Cannot login to dashboard,medium,open,2024-06-04T00:00:00,2024-03-29T00:00:00
TKT_001621,SUP_000788,API rate limit exceeded,urgent,pending,2024-02-11T00:00:00,
TKT_001622,SUP_000789,Billing discrepancy,medium,solved,2024-06-15T00:00:00,2024-01-04T00:00:00
TKT_001623,SUP_000790,Cannot login to dashboard,high,closed,2023-08-10T00:00:00,2023-03-19T00:00:00
TKT_001624,SUP_000790,Performance degradation,low,pending,2023-11-14T00:00:00,2023-07-30T00:00:00
TKT_001625,SUP_000790,Billing discrepancy,low,open,2024-02-25T00:00:00,2023-05-03T00:00:00
TKT_001626,SUP_000791,API rate limit exceeded,high,solved,2024-06-13T00:00:00,
TKT_001627,SUP_000791,Integration not working,low,open,2023-12-12T00:00:00,
TKT_001628,SUP_000791,API rate limit exceeded,urgent,closed,2024-03-03T00:00:00,2024-07-15T00:00:00
TKT_001629,SUP_000792,Performance degradation,medium,pending,2022-09-27T00:00:00,2023-03-13T00:00:00
TKT_001630,SUP_000792,Billing discrepancy,urgent,solved,2022-08-14T00:00:00,
TKT_001631,SUP_000793,Integration not working,urgent,closed,2023-04-30T00:00:00,
TKT_001632,SUP_000793,Data not syncing,high,closed,2022-10-21T00:00:00,2023-03-17T00:00:00
TKT_001633,SUP_000794,Performance degradation,high,solved,2022-12-19T00:00:00,
TKT_001634,SUP_000794,Need to update payment method,high,open,2022-10-15T00:00:00,2022-11-27T00:00:00
TKT_001635,SUP_000794,Question about pricing,medium,solved,2022-12-23T00:00:00,
TKT_001636,SUP_000795,Cannot login to dashboard,urgent,solved,2023-10-31T00:00:00,2023-12-06T00:00:00
TKT_001637,SUP_000795,Performance degradation,medium,solved,2023-09-16T00:00:00,2023-09-18T00:00:00
TKT_001638,SUP_000796,API rate limit exceeded,low,pending,2022-02-07T00:00:00,2022-12-15T00:00:00
TKT_001639,SUP_000796,Question about pricing,high,open,2022-02-28T00:00:00,2022-10-16T00:00:00
TKT_001640,SUP_000796,Account access issue,medium,solved,2022-03-22T00:00:00,2022-07-23T00:00:00
TKT_001641,SUP_000797,Performance degradation,low,solved,2024-01-26T00:00:00,2024-02-15T00:00:00
TKT_001642,SUP_000797,Performance degradation,low,closed,2024-01-26T00:00:00,2024-08-13T00:00:00
TKT_001643,SUP_000797,Question about pricing,low,closed,2024-01-14T00:00:00,2023-09-08T00:00:00
TKT_001644,SUP_000798,Need to update payment method,low,open,2023-08-17T00:00:00,2023-08-26T00:00:00
TKT_001645,SUP_000799,Account access issue,high,solved,2024-11-03T00:00:00,2024-07-02T00:00:00
TKT_001646,SUP_000799,Question about pricing,urgent,solved,2023-12-01T00:00:00,2024-04-28T00:00:00
TKT_001647,SUP_000800,API rate limit exceeded,medium,solved,2024-04-10T00:00:00,2023-09-14T00:00:00
TKT_001648,SUP_000800,Need to update payment method,high,open,2023-10-27T00:00:00,2023-12-08T00:00:00
TKT_001649,SUP_000801,Need to update payment method,high,open,2023-10-10T00:00:00,
TKT_001650,SUP_000801,Feature request: bulk export,medium,solved,2024-02-19T00:00:00,
TKT_001651,SUP_000801,Feature request: bulk export,high,solved,2023-12-29T00:00:00,2023-11-28T00:00:00
TKT_001652,SUP_000802,Performance degradation,medium,solved,2023-11-06T00:00:00,2022-12-29T00:00:00
TKT_001653,SUP_000802,Need to update payment method,medium,solved,2023-06-28T00:00:00,2023-01-17T00:00:00
TKT_001654,SUP_000803,Feature request: bulk export,low,solved,2023-11-08T00:00:00,2024-06-15T00:00:00
TKT_001655,SUP_000803,Data not syncing,urgent,solved,2023-12-16T00:00:00,2024-02-27T00:00:00
TKT_001656,SUP_000803,API rate limit exceeded,high,closed,2023-09-08T00:00:00,2023-12-01T00:00:00
TKT_001657,SUP_000804,API rate limit exceeded,medium,open,2023-07-01T00:00:00,2023-07-16T00:00:00
TKT_001658,SUP_000805,Billing discrepancy,low,solved,2023-08-26T00:00:00,2024-06-10T00:00:00
TKT_001659,SUP_000806,Performance degradation,urgent,solved,2023-11-17T00:00:00,2024-09-08T00:00:00
TKT_001660,SUP_000807,Question about pricing,high,closed,2022-11-23T00:00:00,
TKT_001661,SUP_000807,Data not syncing,medium,solved,2022-12-31T00:00:00,2022-05-14T00:00:00
TKT_001662,SUP_000807,Feature request: bulk export,low,solved,2022-08-31T00:00:00,2022-10-19T00:00:00
TKT_001663,SUP_000808,API rate limit exceeded,medium,solved,2023-06-14T00:00:00,2023-05-21T00:00:00
TKT_001664,SUP_000808,Billing discrepancy,high,open,2023-02-24T00:00:00,2022-12-18T00:00:00
TKT_001665,SUP_000809,Integration not working,low,pending,2023-12-31T00:00:00,2024-03-10T00:00:00
TKT_001666,SUP_000809,Billing discrepancy,medium,solved,2024-05-30T00:00:00,2024-01-10T00:00:00
TKT_001667,SUP_000810,Billing discrepancy,low,solved,2023-10-13T00:00:00,2023-01-25T00:00:00
TKT_001668,SUP_000810,Performance degradation,high,closed,2023-02-06T00:00:00,
TKT_001669,SUP_000811,Data not syncing,high,open,2023-06-05T00:00:00,2024-01-07T00:00:00
TKT_001670,SUP_000811,Cannot login to dashboard,urgent,closed,2023-11-14T00:00:00,
TKT_001671,SUP_000811,Data not syncing,urgent,solved,2023-02-09T00:00:00,2023-04-04T00:00:00
TKT_001672,SUP_000812,Cannot login to dashboard,low,solved,2023-12-12T00:00:00,2023-12-11T00:00:00
TKT_001673,SUP_000813,Feature request: bulk export,medium,solved,2023-11-17T00:00:00,2024-01-30T00:00:00
TKT_001674,SUP_000814,Account access issue,high,solved,2024-10-02T00:00:00,2024-02-21T00:00:00
TKT_001675,SUP_000814,Feature request: bulk export,medium,solved,2024-02-29T00:00:00,
TKT_001676,SUP_000815,Data not syncing,medium,closed,2024-06-01T00:00:00,2024-07-18T00:00:00
TKT_001677,SUP_000816,Need to update payment method,urgent,closed,2023-06-26T00:00:00,
TKT_001678,SUP_000816,Performance degradation,low,closed,2023-10-20T00:00:00,
TKT_001679,SUP_000817,Feature request: bulk export,urgent,open,2022-06-08T00:00:00,
TKT_001680,SUP_000817,Billing discrepancy,medium,open,2023-01-03T00:00:00,
TKT_001681,SUP_000818,Data not syncing,medium,solved,2023-10-17T00:00:00,
TKT_001682,SUP_000818,Performance degradation,high,pending,2024-08-13T00:00:00,2023-09-17T00:00:00
TKT_001683,SUP_000819,Question about pricing,low,open,2023-12-03T00:00:00,
TKT_001684,SUP_000819,Integration not working,urgent,closed,2024-08-11T00:00:00,2024-08-07T00:00:00
TKT_001685,SUP_000819,Account access issue,low,open,2024-05-05T00:00:00,2024-04-03T00:00:00
TKT_001686,SUP_000820,Question about pricing,low,solved,2024-03-02T00:00:00,2024-05-29T00:00:00
TKT_001687,SUP_000820,API rate limit exceeded,medium,pending,2024-03-19T00:00:00,
TKT_001688,SUP_000821,Performance degradation,medium,solved,2024-02-04T00:00:00,2024-05-19T00:00:00
TKT_001689,SUP_000821,API rate limit exceeded,low,solved,2024-01-04T00:00:00,2024-04-29T00:00:00
TKT_001690,SUP_000822,Cannot login to dashboard,high,solved,2024-03-03T00:00:00,2024-02-14T00:00:00
TKT_001691,SUP_000822,Need to update payment method,medium,pending,2024-02-14T00:00:00,2024-10-19T00:00:00
TKT_001692,SUP_000822,Data not syncing,high,pending,2024-07-28T00:00:00,
TKT_001693,SUP_000823,Question about pricing,medium,open,2023-10-22T00:00:00,2023-11-14T00:00:00
TKT_001694,SUP_000824,Feature request: bulk export,low,solved,2022-10-28T00:00:00,
TKT_001695,SUP_000824,Question about pricing,high,closed,2023-01-11T00:00:00,
TKT_001696,SUP_000824,Feature request: bulk export,medium,open,2022-08-05T00:00:00,2022-08-29T00:00:00
TKT_001697,SUP_000825,Feature request: bulk export,high,closed,2024-05-27T00:00:00,
TKT_001698,SUP_000825,API rate limit exceeded,urgent,open,2024-02-13T00:00:00,2024-01-04T00:00:00
TKT_001699,SUP_000825,Performance degradation,urgent,closed,2024-03-09T00:00:00,2024-11-16T00:00:00
TKT_001700,SUP_000826,Feature request: bulk export,urgent,solved,2023-12-12T00:00:00,
TKT_001701,SUP_000827,Feature request: bulk export,high,solved,2023-10-16T00:00:00,2024-02-11T00:00:00
TKT_001702,SUP_000827,Account access issue,high,solved,2024-03-30T00:00:00,2024-02-27T00:00:00
TKT_001703,SUP_000827,Performance degradation,medium,open,2024-01-22T00:00:00,2023-11-22T00:00:00
TKT_001704,SUP_000828,Feature request: bulk export,medium,open,2023-01-06T00:00:00,2022-10-20T00:00:00
TKT_001705,SUP_000828,Integration not working,urgent,open,2023-01-25T00:00:00,
TKT_001706,SUP_000828,Need to update payment method,medium,solved,2023-05-25T00:00:00,2022-06-30T00:00:00
TKT_001707,SUP_000829,Question about pricing,urgent,solved,2023-04-04T00:00:00,
TKT_001708,SUP_000830,Billing discrepancy,medium,closed,2023-04-10T00:00:00,2023-04-10T00:00:00
TKT_001709,SUP_000831,Integration not working,medium,solved,2023-02-14T00:00:00,2024-01-20T00:00:00
TKT_001710,SUP_000831,Performance degradation,urgent,closed,2023-06-03T00:00:00,2023-04-15T00:00:00
TKT_001711,SUP_000832,Cannot login to dashboard,urgent,solved,2023-08-04T00:00:00,
TKT_001712,SUP_000832,Billing discrepancy,urgent,closed,2023-04-25T00:00:00,2023-07-13T00:00:00
TKT_001713,SUP_000833,Performance degradation,high,solved,2024-02-24T00:00:00,
TKT_001714,SUP_000834,Feature request: bulk export,urgent,solved,2024-05-07T00:00:00,2024-01-17T00:00:00
TKT_001715,SUP_000834,Cannot login to dashboard,high,closed,2024-11-25T00:00:00,
TKT_001716,SUP_000834,API rate limit exceeded,high,solved,2024-10-10T00:00:00,2024-02-09T00:00:00
TKT_001717,SUP_000835,Question about pricing,medium,pending,2024-02-02T00:00:00,2024-04-04T00:00:00
TKT_001718,SUP_000835,API rate limit exceeded,high,open,2023-08-30T00:00:00,2023-08-26T00:00:00
TKT_001719,SUP_000835,Billing discrepancy,urgent,solved,2023-11-01T00:00:00,
TKT_001720,SUP_000836,Feature request: bulk export,high,pending,2025-01-11T00:00:00,2024-10-07T00:00:00
TKT_001721,SUP_000837,Cannot login to dashboard,high,solved,2022-12-19T00:00:00,2023-05-08T00:00:00
TKT_001722,SUP_000838,Feature request: bulk export,urgent,pending,2024-02-22T00:00:00,2023-07-24T00:00:00
TKT_001723,SUP_000838,Cannot login to dashboard,medium,open,2023-12-01T00:00:00,2023-07-20T00:00:00
TKT_001724,SUP_000838,Account access issue,low,solved,2023-08-02T00:00:00,2024-01-27T00:00:00
TKT_001725,SUP_000839,Billing discrepancy,medium,pending,2024-03-09T00:00:00,
TKT_001726,SUP_000839,Billing discrepancy,high,open,2024-03-13T00:00:00,2024-12-03T00:00:00
TKT_001727,SUP_000839,Performance degradation,urgent,pending,2024-11-14T00:00:00,
TKT_001728,SUP_000840,Billing discrepancy,medium,pending,2023-10-08T00:00:00,
TKT_001729,SUP_000841,Question about pricing,urgent,pending,2024-03-14T00:00:00,2024-03-31T00:00:00
TKT_001730,SUP_000842,Billing discrepancy,high,solved,2024-05-17T00:00:00,2024-03-13T00:00:00
TKT_001731,SUP_000843,Data not syncing,medium,open,2024-11-24T00:00:00,2024-02-08T00:00:00
TKT_001732,SUP_000843,Data not syncing,medium,solved,2024-01-05T00:00:00,2024-01-10T00:00:00
TKT_001733,SUP_000844,Billing discrepancy,low,solved,2024-03-22T00:00:00,2024-07-14T00:00:00
TKT_001734,SUP_000844,API rate limit exceeded,low,open,2024-10-13T00:00:00,2023-12-02T00:00:00
TKT_001735,SUP_000845,Feature request: bulk export,high,open,2023-02-04T00:00:00,2022-12-09T00:00:00
TKT_001736,SUP_000845,Account access issue,urgent,closed,2022-07-20T00:00:00,
TKT_001737,SUP_000846,Integration not working,medium,solved,2023-06-02T00:00:00,
TKT_001738,SUP_000847,API rate limit exceeded,low,solved,2022-09-04T00:00:00,
TKT_001739,SUP_000847,Need to update payment method,medium,solved,2022-12-08T00:00:00,2022-07-03T00:00:00
TKT_001740,SUP_000847,Cannot login to dashboard,urgent,solved,2022-04-29T00:00:00,2022-04-19T00:00:00
TKT_001741,SUP_000848,API rate limit exceeded,high,open,2023-11-15T00:00:00,2024-10-13T00:00:00
TKT_001742,SUP_000848,Cannot login to dashboard,high,open,2023-11-14T00:00:00,
TKT_001743,SUP_000848,API rate limit exceeded,urgent,solved,2024-06-18T00:00:00,2024-05-23T00:00:00
TKT_001744,SUP_000849,Feature request: bulk export,urgent,pending,2024-08-26T00:00:00,
TKT_001745,SUP_000849,Question about pricing,medium,solved,2024-03-08T00:00:00,2024-06-27T00:00:00
TKT_001746,SUP_000850,Performance degradation,high,solved,2022-09-06T00:00:00,2023-05-10T00:00:00
TKT_001747,SUP_000850,Integration not working,high,closed,2022-11-22T00:00:00,2023-02-07T00:00:00
TKT_001748,SUP_000850,Billing discrepancy,medium,closed,2023-03-09T00:00:00,2022-05-10T00:00:00
TKT_001749,SUP_000851,Feature request: bulk export,low,closed,2023-04-01T00:00:00,2023-01-25T00:00:00
TKT_001750,SUP_000851,Integration not working,urgent,pending,2023-05-23T00:00:00,2023-07-12T00:00:00
TKT_001751,SUP_000852,API rate limit exceeded,medium,solved,2024-03-12T00:00:00,2024-04-15T00:00:00
TKT_001752,SUP_000853,Performance degradation,low,pending,2023-11-04T00:00:00,
TKT_001753,SUP_000854,Question about pricing,medium,open,2022-10-23T00:00:00,2022-07-30T00:00:00
TKT_001754,SUP_000854,Feature request: bulk export,low,closed,2022-03-13T00:00:00,
TKT_001755,SUP_000854,Question about pricing,medium,solved,2023-02-24T00:00:00,2022-09-21T00:00:00
TKT_001756,SUP_000855,Question about pricing,urgent,solved,2023-06-24T00:00:00,2023-11-09T00:00:00
TKT_001757,SUP_000855,Integration not working,medium,pending,2024-04-26T00:00:00,2023-06-14T00:00:00
TKT_001758,SUP_000855,Performance degradation,medium,solved,2024-01-22T00:00:00,2024-04-22T00:00:00
TKT_001759,SUP_000856,Question about pricing,urgent,closed,2023-02-23T00:00:00,2023-09-07T00:00:00
TKT_001760,SUP_000856,Integration not working,medium,solved,2024-01-28T00:00:00,
TKT_001761,SUP_000857,API rate limit exceeded,urgent,solved,2024-06-04T00:00:00,
TKT_001762,SUP_000858,Feature request: bulk export,high,solved,2023-10-27T00:00:00,2024-02-23T00:00:00
TKT_001763,SUP_000858,API rate limit exceeded,high,pending,2023-12-07T00:00:00,
TKT_001764,SUP_000859,Billing discrepancy,high,pending,2023-11-05T00:00:00,2024-01-08T00:00:00
TKT_001765,SUP_000859,API rate limit exceeded,high,solved,2024-06-18T00:00:00,
TKT_001766,SUP_000860,Billing discrepancy,medium,open,2022-05-26T00:00:00,
TKT_001767,SUP_000861,Integration not working,low,solved,2024-09-15T00:00:00,2024-07-31T00:00:00
TKT_001768,SUP_000862,Need to update payment method,urgent,pending,2023-02-03T00:00:00,2023-09-10T00:00:00
TKT_001769,SUP_000862,API rate limit exceeded,medium,pending,2023-01-17T00:00:00,2023-02-16T00:00:00
TKT_001770,SUP_000863,Feature request: bulk export,high,closed,2023-05-18T00:00:00,2023-06-12T00:00:00
TKT_001771,SUP_000863,Question about pricing,high,closed,2024-02-04T00:00:00,
TKT_001772,SUP_000864,Need to update payment method,high,open,2024-01-06T00:00:00,
TKT_001773,SUP_000864,Integration not working,low,pending,2024-07-15T00:00:00,2023-12-01T00:00:00
TKT_001774,SUP_000865,Feature request: bulk export,low,closed,2024-09-27T00:00:00,2024-01-05T00:00:00
TKT_001775,SUP_000865,Feature request: bulk export,medium,solved,2023-12-21T00:00:00,2024-04-16T00:00:00
TKT_001776,SUP_000865,Cannot login to dashboard,urgent,solved,2024-01-09T00:00:00,2024-03-05T00:00:00
TKT_001777,SUP_000866,Feature request: bulk export,urgent,closed,2023-08-12T00:00:00,2023-02-16T00:00:00
TKT_001778,SUP_000866,Feature request: bulk export,high,closed,2023-07-14T00:00:00,2023-10-11T00:00:00
TKT_001779,SUP_000866,Feature request: bulk export,medium,closed,2022-12-07T00:00:00,2023-08-16T00:00:00
TKT_001780,SUP_000867,Need to update payment method,low,solved,2023-09-18T00:00:00,2023-08-15T00:00:00
TKT_001781,SUP_000867,Data not syncing,medium,pending,2023-06-28T00:00:00,2023-04-23T00:00:00
TKT_001782,SUP_000867,Cannot login to dashboard,high,pending,2023-10-13T00:00:00,2023-04-16T00:00:00
TKT_001783,SUP_000868,Question about pricing,urgent,open,2024-05-03T00:00:00,2023-11-26T00:00:00
TKT_001784,SUP_000868,Integration not working,high,solved,2023-10-16T00:00:00,2024-06-01T00:00:00
TKT_001785,SUP_000868,Account access issue,high,closed,2024-04-17T00:00:00,
TKT_001786,SUP_000869,Integration not working,urgent,open,2023-11-17T00:00:00,
TKT_001787,SUP_000870,Feature request: bulk export,low,open,2023-04-17T00:00:00,2022-10-30T00:00:00
TKT_001788,SUP_000870,Account access issue,low,pending,2023-03-06T00:00:00,2022-11-04T00:00:00
TKT_001789,SUP_000871,Feature request: bulk export,medium,pending,2023-05-08T00:00:00,2023-06-22T00:00:00
TKT_001790,SUP_000872,Performance degradation,medium,solved,2023-01-23T00:00:00,
TKT_001791,SUP_000873,Performance degradation,urgent,open,2024-07-09T00:00:00,2024-02-19T00:00:00
TKT_001792,SUP_000873,Feature request: bulk export,medium,open,2024-02-26T00:00:00,2024-05-05T00:00:00
TKT_001793,SUP_000874,Performance degradation,urgent,pending,2022-11-16T00:00:00,2023-01-01T00:00:00
TKT_001794,SUP_000874,Billing discrepancy,medium,closed,2023-06-07T00:00:00,2023-02-27T00:00:00
TKT_001795,SUP_000875,Feature request: bulk export,medium,closed,2023-04-01T00:00:00,2023-09-29T00:00:00
TKT_001796,SUP_000875,Performance degradation,urgent,closed,2022-10-31T00:00:00,2023-06-30T00:00:00
TKT_001797,SUP_000876,API rate limit exceeded,medium,solved,2022-08-10T00:00:00,
TKT_001798,SUP_000876,Question about pricing,high,open,2022-12-25T00:00:00,2023-02-12T00:00:00
TKT_001799,SUP_000876,Billing discrepancy,medium,closed,2022-08-05T00:00:00,2022-06-23T00:00:00
TKT_001800,SUP_000877,Need to update payment method,high,closed,2023-04-29T00:00:00,2023-04-13T00:00:00
