event_id,app_user_id,event_type,timestamp,properties
EVT_003688,APP_000753,rule_modified,2025-01-12T20:00:00,"{""source"":""crm""}"
EVT_003689,APP_000753,api_call,2024-10-03T16:00:00,"{""plan"":""starter""}"
EVT_003690,APP_000754,invite_sent,2024-04-02T04:00:00,"{""source"":""crm""}"
EVT_003691,APP_000754,export,2024-05-24T14:00:00,"{""count"":5}"
EVT_003692,APP_000754,source_added,2024-09-10T23:00:00,"{""plan"":""starter""}"
EVT_003693,APP_000754,api_call,2024-05-25T02:00:00,"{""count"":5}"
EVT_003694,APP_000754,settings_updated,2024-01-01T15:00:00,"{""count"":5}"
EVT_003695,APP_000754,api_call,2024-09-05T13:00:00,"{""count"":5}"
EVT_003696,APP_000754,dashboard_view,2024-03-20T14:00:00,"{""count"":5}"
EVT_003697,APP_000755,page_view,2023-03-31T20:00:00,"{""plan"":""starter""}"
EVT_003698,APP_000755,api_call,2023-06-24T05:00:00,"{""count"":5}"
EVT_003699,APP_000755,dashboard_view,2023-07-26T15:00:00,"{""plan"":""starter""}"
EVT_003700,APP_000756,spec_created,2022-12-21T17:00:00,{}
EVT_003701,APP_000756,rule_modified,2022-09-09T10:00:00,"{""count"":5}"
EVT_003702,APP_000756,dashboard_view,2022-08-03T08:00:00,"{""count"":5}"
EVT_003703,APP_000756,settings_updated,2023-03-04T19:00:00,"{""count"":5}"
EVT_003704,APP_000756,spec_created,2023-03-27T19:00:00,{}
EVT_003705,APP_000756,spec_created,2022-10-11T19:00:00,"{""plan"":""starter""}"
EVT_003706,APP_000757,rule_modified,2024-05-27T17:00:00,"{""count"":5}"
EVT_003707,APP_000757,page_view,2024-07-28T18:00:00,"{""plan"":""starter""}"
EVT_003708,APP_000757,settings_updated,2024-10-21T03:00:00,"{""count"":5}"
EVT_003709,APP_000757,reconcile_run,2024-01-26T05:00:00,"{""count"":5}"
EVT_003710,APP_000758,invite_sent,2022-07-20T22:00:00,"{""count"":5}"
EVT_003711,APP_000758,export,2023-01-05T00:00:00,{}
EVT_003712,APP_000758,spec_created,2023-09-08T11:00:00,"{""source"":""crm""}"
EVT_003713,APP_000758,spec_created,2023-01-08T13:00:00,{}
EVT_003714,APP_000758,dashboard_view,2022-09-18T17:00:00,"{""count"":5}"
EVT_003715,APP_000758,invite_sent,2023-03-08T07:00:00,{}
EVT_003716,APP_000759,dashboard_view,2024-02-19T12:00:00,"{""source"":""crm""}"
EVT_003717,APP_000759,settings_updated,2023-10-21T07:00:00,"{""source"":""crm""}"
EVT_003718,APP_000759,dashboard_view,2023-08-24T02:00:00,"{""count"":5}"
EVT_003719,APP_000759,spec_created,2024-06-26T09:00:00,"{""source"":""crm""}"
EVT_003720,APP_000759,reconcile_run,2023-05-13T09:00:00,{}
EVT_003721,APP_000759,export,2024-03-05T21:00:00,{}
EVT_003722,APP_000759,page_view,2024-05-27T18:00:00,{}
EVT_003723,APP_000759,invite_sent,2024-05-09T06:00:00,{}
EVT_003724,APP_000760,source_added,2024-02-18T06:00:00,"{""count"":5}"
EVT_003725,APP_000760,page_view,2023-02-14T12:00:00,"{""source"":""crm""}"
EVT_003726,APP_000761,settings_updated,2023-12-21T17:00:00,{}
EVT_003727,APP_000761,dashboard_view,2024-10-28T12:00:00,"{""count"":5}"
EVT_003728,APP_000762,source_added,2024-03-02T07:00:00,"{""count"":5}"
EVT_003729,APP_000762,api_call,2024-10-12T03:00:00,"{""count"":5}"
EVT_003730,APP_000762,api_call,2025-03-15T17:00:00,"{""count"":5}"
EVT_003731,APP_000763,rule_modified,2022-05-10T09:00:00,"{""plan"":""starter""}"
EVT_003732,APP_000763,invite_sent,2023-05-03T10:00:00,"{""source"":""crm""}"
EVT_003733,APP_000763,reconcile_run,2022-09-05T20:00:00,"{""source"":""crm""}"
EVT_003734,APP_000763,invite_sent,2023-03-04T19:00:00,"{""plan"":""starter""}"
EVT_003735,APP_000763,source_added,2023-07-20T10:00:00,"{""plan"":""starter""}"
EVT_003736,APP_000764,spec_created,2024-03-06T16:00:00,"{""source"":""crm""}"
EVT_003737,APP_000764,source_added,2023-12-23T18:00:00,"{""plan"":""starter""}"
EVT_003738,APP_000764,settings_updated,2024-03-30T01:00:00,"{""source"":""crm""}"
EVT_003739,APP_000764,invite_sent,2024-08-11T20:00:00,"{""plan"":""starter""}"
EVT_003740,APP_000765,spec_created,2023-11-09T04:00:00,"{""count"":5}"
EVT_003741,APP_000765,source_added,2024-05-09T11:00:00,"{""source"":""crm""}"
EVT_003742,APP_000765,dashboard_view,2023-08-22T04:00:00,{}
EVT_003743,APP_000765,invite_sent,2023-12-06T16:00:00,"{""source"":""crm""}"
EVT_003744,APP_000765,source_added,2024-07-17T20:00:00,"{""source"":""crm""}"
EVT_003745,APP_000765,reconcile_run,2024-08-11T19:00:00,"{""source"":""crm""}"
EVT_003746,APP_000765,reconcile_run,2023-08-29T19:00:00,"{""count"":5}"
EVT_003747,APP_000766,page_view,2023-06-19T21:00:00,"{""plan"":""starter""}"
EVT_003748,APP_000766,api_call,2023-03-07T00:00:00,"{""source"":""crm""}"
EVT_003749,APP_000766,reconcile_run,2023-03-25T16:00:00,"{""source"":""crm""}"
EVT_003750,APP_000766,api_call,2023-08-16T21:00:00,"{""count"":5}"
EVT_003751,APP_000767,invite_sent,2023-01-24T07:00:00,"{""source"":""crm""}"
EVT_003752,APP_000767,settings_updated,2023-04-05T11:00:00,"{""plan"":""starter""}"
EVT_003753,APP_000767,spec_created,2023-08-23T23:00:00,"{""plan"":""starter""}"
EVT_003754,APP_000767,invite_sent,2023-10-17T11:00:00,"{""count"":5}"
EVT_003755,APP_000767,export,2023-07-16T05:00:00,"{""plan"":""starter""}"
EVT_003756,APP_000767,dashboard_view,2023-11-11T21:00:00,"{""count"":5}"
EVT_003757,APP_000767,source_added,2022-10-02T06:00:00,"{""count"":5}"
EVT_003758,APP_000767,source_added,2022-08-07T07:00:00,{}
EVT_003759,APP_000768,export,2024-01-22T21:00:00,"{""source"":""crm""}"
EVT_003760,APP_000768,rule_modified,2022-10-27T01:00:00,{}
EVT_003761,APP_000768,settings_updated,2023-09-23T01:00:00,"{""plan"":""starter""}"
EVT_003762,APP_000768,reconcile_run,2023-10-23T05:00:00,"{""count"":5}"
EVT_003763,APP_000768,rule_modified,2023-07-27T19:00:00,"{""plan"":""starter""}"
EVT_003764,APP_000768,spec_created,2023-10-03T23:00:00,"{""source"":""crm""}"
EVT_003765,APP_000769,settings_updated,2024-06-14T10:00:00,"{""plan"":""starter""}"
EVT_003766,APP_000769,page_view,2023-07-23T19:00:00,"{""plan"":""starter""}"
EVT_003767,APP_000769,source_added,2024-10-18T09:00:00,"{""source"":""crm""}"
EVT_003768,APP_000769,page_view,2024-09-14T09:00:00,"{""count"":5}"
EVT_003769,APP_000770,source_added,2024-07-17T10:00:00,"{""plan"":""starter""}"
EVT_003770,APP_000770,invite_sent,2024-02-16T01:00:00,"{""plan"":""starter""}"
EVT_003771,APP_000770,spec_created,2024-05-22T15:00:00,"{""plan"":""starter""}"
EVT_003772,APP_000771,page_view,2022-05-26T16:00:00,"{""plan"":""starter""}"
EVT_003773,APP_000771,source_added,2022-09-04T23:00:00,"{""source"":""crm""}"
EVT_003774,APP_000771,page_view,2022-08-07T22:00:00,{}
EVT_003775,APP_000771,spec_created,2022-05-09T06:00:00,"{""source"":""crm""}"
EVT_003776,APP_000771,rule_modified,2022-05-09T05:00:00,"{""plan"":""starter""}"
EVT_003777,APP_000771,invite_sent,2022-09-30T19:00:00,{}
EVT_003778,APP_000772,api_call,2023-10-03T15:00:00,"{""plan"":""starter""}"
EVT_003779,APP_000772,reconcile_run,2023-11-22T21:00:00,{}
EVT_003780,APP_000772,settings_updated,2023-10-06T02:00:00,"{""plan"":""starter""}"
EVT_003781,APP_000773,reconcile_run,2023-09-14T23:00:00,"{""plan"":""starter""}"
EVT_003782,APP_000773,reconcile_run,2023-05-24T10:00:00,"{""count"":5}"
EVT_003783,APP_000773,export,2023-05-06T09:00:00,"{""source"":""crm""}"
EVT_003784,APP_000773,settings_updated,2023-09-30T07:00:00,"{""source"":""crm""}"
EVT_003785,APP_000773,source_added,2023-04-01T11:00:00,"{""source"":""crm""}"
EVT_003786,APP_000773,spec_created,2023-01-06T22:00:00,"{""plan"":""starter""}"
EVT_003787,APP_000773,reconcile_run,2023-12-17T13:00:00,"{""count"":5}"
EVT_003788,APP_000774,export,2023-05-23T09:00:00,"{""source"":""crm""}"
EVT_003789,APP_000774,spec_created,2024-03-21T01:00:00,"{""source"":""crm""}"
EVT_003790,APP_000775,export,2023-11-02T22:00:00,{}
EVT_003791,APP_000775,settings_updated,2023-12-03T18:00:00,"{""plan"":""starter""}"
EVT_003792,APP_000776,settings_updated,2023-06-19T18:00:00,"{""source"":""crm""}"
EVT_003793,APP_000776,api_call,2023-03-08T02:00:00,"{""source"":""crm""}"
EVT_003794,APP_000777,source_added,2023-09-26T23:00:00,"{""plan"":""starter""}"
EVT_003795,APP_000777,spec_created,2023-12-03T15:00:00,"{""source"":""crm""}"
EVT_003796,APP_000777,export,2024-02-24T00:00:00,"{""count"":5}"
EVT_003797,APP_000777,invite_sent,2023-11-13T00:00:00,"{""plan"":""starter""}"
EVT_003798,APP_000778,dashboard_view,2023-01-29T03:00:00,{}
EVT_003799,APP_000778,spec_created,2022-12-29T21:00:00,"{""source"":""crm""}"
EVT_003800,APP_000778,spec_created,2023-10-02T06:00:00,"{""plan"":""starter""}"
EVT_003801,APP_000778,export,2023-09-30T03:00:00,"{""plan"":""starter""}"
EVT_003802,APP_000778,api_call,2023-06-29T22:00:00,{}
EVT_003803,APP_000778,invite_sent,2022-07-20T21:00:00,"{""plan"":""starter""}"
EVT_003804,APP_000779,source_added,2023-07-05T13:00:00,{}
EVT_003805,APP_000779,page_view,2022-09-22T06:00:00,"{""plan"":""starter""}"
EVT_003806,APP_000779,page_view,2023-03-09T12:00:00,"{""plan"":""starter""}"
EVT_003807,APP_000779,spec_created,2023-10-17T20:00:00,"{""count"":5}"
EVT_003808,APP_000779,dashboard_view,2023-12-10T03:00:00,"{""plan"":""starter""}"
EVT_003809,APP_000779,reconcile_run,2024-01-05T17:00:00,{}
EVT_003810,APP_000779,export,2023-08-27T09:00:00,"{""plan"":""starter""}"
EVT_003811,APP_000780,api_call,2023-01-29T09:00:00,"{""source"":""crm""}"
EVT_003812,APP_000780,dashboard_view,2022-06-30T12:00:00,"{""plan"":""starter""}"
EVT_003813,APP_000780,export,2023-03-01T16:00:00,"{""plan"":""starter""}"
EVT_003814,APP_000780,reconcile_run,2022-08-20T15:00:00,"{""plan"":""starter""}"
EVT_003815,APP_000781,page_view,2023-07-02T03:00:00,{}
EVT_003816,APP_000781,rule_modified,2024-10-12T06:00:00,"{""count"":5}"
EVT_003817,APP_000781,settings_updated,2024-06-01T21:00:00,{}
EVT_003818,APP_000781,export,2024-02-14T06:00:00,"{""plan"":""starter""}"
EVT_003819,APP_000781,reconcile_run,2024-09-07T22:00:00,"{""plan"":""starter""}"
EVT_003820,APP_000781,page_view,2024-05-29T12:00:00,"{""plan"":""starter""}"
EVT_003821,APP_000781,api_call,2024-10-07T18:00:00,"{""source"":""crm""}"
EVT_003822,APP_000781,api_call,2023-11-12T03:00:00,{}
EVT_003823,APP_000782,api_call,2023-12-30T21:00:00,"{""count"":5}"
EVT_003824,APP_000782,api_call,2024-12-21T01:00:00,{}
EVT_003825,APP_000782,reconcile_run,2024-02-08T18:00:00,{}
EVT_003826,APP_000782,page_view,2024-11-09T14:00:00,"{""count"":5}"
EVT_003827,APP_000783,api_call,2024-03-23T19:00:00,"{""source"":""crm""}"
EVT_003828,APP_000783,dashboard_view,2024-09-01T11:00:00,"{""plan"":""starter""}"
EVT_003829,APP_000783,source_added,2023-09-23T20:00:00,"{""plan"":""starter""}"
EVT_003830,APP_000783,rule_modified,2024-06-26T18:00:00,{}
EVT_003831,APP_000783,reconcile_run,2024-07-21T00:00:00,"{""plan"":""starter""}"
EVT_003832,APP_000783,source_added,2024-11-13T01:00:00,"{""plan"":""starter""}"
EVT_003833,APP_000783,spec_created,2023-12-27T05:00:00,"{""count"":5}"
EVT_003834,APP_000783,export,2024-08-26T00:00:00,{}
EVT_003835,APP_000784,page_view,2023-08-21T17:00:00,{}
EVT_003836,APP_000784,invite_sent,2023-08-11T10:00:00,"{""source"":""crm""}"
EVT_003837,APP_000784,page_view,2022-12-12T17:00:00,"{""count"":5}"
EVT_003838,APP_000784,spec_created,2023-05-25T22:00:00,"{""plan"":""starter""}"
EVT_003839,APP_000784,page_view,2023-01-13T10:00:00,"{""source"":""crm""}"
EVT_003840,APP_000784,page_view,2023-03-27T01:00:00,{}
EVT_003841,APP_000784,dashboard_view,2022-11-21T23:00:00,"{""plan"":""starter""}"
EVT_003842,APP_000785,page_view,2024-02-23T20:00:00,"{""source"":""crm""}"
EVT_003843,APP_000785,reconcile_run,2023-06-24T18:00:00,"{""source"":""crm""}"
EVT_003844,APP_000785,settings_updated,2023-04-12T01:00:00,"{""count"":5}"
EVT_003845,APP_000785,export,2023-08-12T18:00:00,"{""count"":5}"
EVT_003846,APP_000785,reconcile_run,2024-03-12T09:00:00,"{""plan"":""starter""}"
EVT_003847,APP_000785,export,2023-02-26T07:00:00,"{""source"":""crm""}"
EVT_003848,APP_000786,reconcile_run,2023-01-23T19:00:00,"{""plan"":""starter""}"
EVT_003849,APP_000786,spec_created,2022-11-17T23:00:00,"{""count"":5}"
EVT_003850,APP_000786,reconcile_run,2022-06-16T22:00:00,"{""plan"":""starter""}"
EVT_003851,APP_000786,export,2022-04-26T05:00:00,"{""count"":5}"
EVT_003852,APP_000786,rule_modified,2023-03-14T11:00:00,"{""count"":5}"
EVT_003853,APP_000786,api_call,2022-11-14T07:00:00,"{""count"":5}"
EVT_003854,APP_000786,invite_sent,2023-02-14T18:00:00,"{""source"":""crm""}"
EVT_003855,APP_000786,api_call,2022-06-18T08:00:00,"{""count"":5}"
EVT_003856,APP_000787,rule_modified,2023-02-24T13:00:00,"{""source"":""crm""}"
EVT_003857,APP_000787,export,2022-03-26T20:00:00,"{""plan"":""starter""}"
EVT_003858,APP_000787,invite_sent,2022-10-04T16:00:00,"{""count"":5}"
EVT_003859,APP_000787,export,2023-02-28T04:00:00,{}
EVT_003860,APP_000787,reconcile_run,2022-12-20T22:00:00,"{""plan"":""starter""}"
EVT_003861,APP_000788,spec_created,2022-09-15T20:00:00,"{""plan"":""starter""}"
EVT_003862,APP_000788,reconcile_run,2022-07-01T23:00:00,"{""count"":5}"
EVT_003863,APP_000789,export,2024-07-31T21:00:00,{}
EVT_003864,APP_000789,settings_updated,2024-05-31T10:00:00,{}
EVT_003865,APP_000789,settings_updated,2024-11-01T22:00:00,"{""source"":""crm""}"
EVT_003866,APP_000789,api_call,2024-12-18T09:00:00,"{""source"":""crm""}"
EVT_003867,APP_000789,rule_modified,2024-11-19T15:00:00,"{""source"":""crm""}"
EVT_003868,APP_000790,dashboard_view,2022-10-21T04:00:00,{}
EVT_003869,APP_000790,source_added,2023-01-31T01:00:00,"{""count"":5}"
EVT_003870,APP_000790,rule_modified,2023-04-10T09:00:00,"{""plan"":""starter""}"
EVT_003871,APP_000791,settings_updated,2022-06-03T03:00:00,"{""plan"":""starter""}"
EVT_003872,APP_000791,reconcile_run,2023-04-03T22:00:00,{}
EVT_003873,APP_000791,rule_modified,2023-01-04T21:00:00,"{""count"":5}"
EVT_003874,APP_000791,api_call,2023-04-01T20:00:00,"{""source"":""crm""}"
EVT_003875,APP_000791,source_added,2023-05-19T22:00:00,"{""count"":5}"
EVT_003876,APP_000791,rule_modified,2022-04-01T02:00:00,"{""plan"":""starter""}"
EVT_003877,APP_000791,rule_modified,2022-06-30T19:00:00,{}
EVT_003878,APP_000791,settings_updated,2022-01-20T07:00:00,{}
EVT_003879,APP_000792,rule_modified,2023-04-29T10:00:00,"{""plan"":""starter""}"
EVT_003880,APP_000792,export,2024-02-02T13:00:00,{}
EVT_003881,APP_000792,rule_modified,2023-05-02T19:00:00,"{""count"":5}"
EVT_003882,APP_000793,reconcile_run,2024-03-15T03:00:00,{}
EVT_003883,APP_000793,page_view,2023-12-01T15:00:00,{}
EVT_003884,APP_000793,api_call,2023-10-31T22:00:00,"{""source"":""crm""}"
EVT_003885,APP_000794,rule_modified,2024-06-24T00:00:00,{}
EVT_003886,APP_000794,invite_sent,2023-09-17T20:00:00,"{""count"":5}"
EVT_003887,APP_000794,page_view,2024-07-19T21:00:00,"{""count"":5}"
EVT_003888,APP_000794,spec_created,2024-06-30T15:00:00,"{""plan"":""starter""}"
EVT_003889,APP_000794,rule_modified,2023-09-03T17:00:00,"{""plan"":""starter""}"
EVT_003890,APP_000794,reconcile_run,2023-08-10T20:00:00,"{""plan"":""starter""}"
EVT_003891,APP_000794,dashboard_view,2023-11-02T13:00:00,{}
EVT_003892,APP_000794,reconcile_run,2023-08-29T00:00:00,"{""count"":5}"
EVT_003893,APP_000795,invite_sent,2024-06-09T12:00:00,"{""count"":5}"
EVT_003894,APP_000795,api_call,2024-02-17T14:00:00,"{""count"":5}"
EVT_003895,APP_000795,api_call,2024-03-05T14:00:00,"{""plan"":""starter""}"
EVT_003896,APP_000795,api_call,2024-05-14T10:00:00,"{""source"":""crm""}"
EVT_003897,APP_000795,dashboard_view,2023-05-06T23:00:00,"{""source"":""crm""}"
EVT_003898,APP_000796,invite_sent,2023-08-21T11:00:00,"{""source"":""crm""}"
EVT_003899,APP_000796,api_call,2022-11-28T02:00:00,"{""plan"":""starter""}"
EVT_003900,APP_000797,export,2022-04-21T15:00:00,"{""source"":""crm""}"
EVT_003901,APP_000797,source_added,2023-03-22T09:00:00,"{""count"":5}"
EVT_003902,APP_000797,settings_updated,2023-01-02T04:00:00,"{""plan"":""starter""}"
EVT_003903,APP_000797,export,2022-06-28T19:00:00,"{""count"":5}"
EVT_003904,APP_000797,reconcile_run,2022-04-21T14:00:00,"{""count"":5}"
EVT_003905,APP_000797,settings_updated,2023-04-27T02:00:00,"{""count"":5}"
EVT_003906,APP_000798,export,2022-06-24T03:00:00,"{""plan"":""starter""}"
EVT_003907,APP_000798,spec_created,2022-11-20T20:00:00,"{""source"":""crm""}"
EVT_003908,APP_000798,spec_created,2022-12-02T04:00:00,{}
EVT_003909,APP_000798,settings_updated,2022-07-21T04:00:00,{}
EVT_003910,APP_000798,page_view,2022-04-03T19:00:00,{}
EVT_003911,APP_000799,rule_modified,2023-01-12T14:00:00,{}
EVT_003912,APP_000799,page_view,2022-08-27T00:00:00,"{""plan"":""starter""}"
EVT_003913,APP_000799,invite_sent,2022-11-12T01:00:00,"{""source"":""crm""}"
EVT_003914,APP_000799,source_added,2022-11-17T15:00:00,"{""count"":5}"
EVT_003915,APP_000799,rule_modified,2023-03-20T22:00:00,"{""plan"":""starter""}"
EVT_003916,APP_000799,rule_modified,2023-03-11T03:00:00,"{""count"":5}"
EVT_003917,APP_000800,invite_sent,2022-12-11T05:00:00,{}
EVT_003918,APP_000800,api_call,2023-10-10T19:00:00,"{""plan"":""starter""}"
EVT_003919,APP_000800,page_view,2023-02-26T06:00:00,"{""plan"":""starter""}"
EVT_003920,APP_000801,rule_modified,2024-06-06T12:00:00,"{""plan"":""starter""}"
EVT_003921,APP_000801,spec_created,2023-10-29T18:00:00,"{""source"":""crm""}"
EVT_003922,APP_000802,api_call,2024-06-29T20:00:00,"{""count"":5}"
EVT_003923,APP_000802,invite_sent,2023-07-04T12:00:00,{}
EVT_003924,APP_000802,export,2024-07-09T17:00:00,"{""count"":5}"
EVT_003925,APP_000802,rule_modified,2024-05-31T03:00:00,"{""plan"":""starter""}"
EVT_003926,APP_000802,rule_modified,2023-06-06T13:00:00,"{""source"":""crm""}"
EVT_003927,APP_000802,source_added,2023-08-10T17:00:00,"{""plan"":""starter""}"
EVT_003928,APP_000803,source_added,2023-05-19T22:00:00,"{""plan"":""starter""}"
EVT_003929,APP_000803,rule_modified,2023-11-15T08:00:00,"{""count"":5}"
EVT_003930,APP_000803,source_added,2023-05-31T10:00:00,{}
EVT_003931,APP_000803,spec_created,2023-09-17T18:00:00,"{""plan"":""starter""}"
EVT_003932,APP_000803,rule_modified,2024-02-01T07:00:00,"{""plan"":""starter""}"
EVT_003933,APP_000803,settings_updated,2023-04-13T10:00:00,{}
EVT_003934,APP_000803,dashboard_view,2023-05-24T13:00:00,"{""count"":5}"
EVT_003935,APP_000804,reconcile_run,2023-12-15T13:00:00,"{""source"":""crm""}"
EVT_003936,APP_000804,dashboard_view,2024-09-18T17:00:00,{}
EVT_003937,APP_000804,settings_updated,2023-12-10T14:00:00,"{""source"":""crm""}"
EVT_003938,APP_000804,invite_sent,2024-07-18T16:00:00,{}
EVT_003939,APP_000804,reconcile_run,2024-02-17T20:00:00,"{""plan"":""starter""}"
EVT_003940,APP_000805,reconcile_run,2023-07-21T13:00:00,"{""count"":5}"
EVT_003941,APP_000805,rule_modified,2023-03-29T03:00:00,{}
EVT_003942,APP_000806,reconcile_run,2024-07-14T08:00:00,"{""plan"":""starter""}"
EVT_003943,APP_000806,rule_modified,2024-10-01T09:00:00,"{""plan"":""starter""}"
EVT_003944,APP_000806,invite_sent,2024-02-07T20:00:00,"{""source"":""crm""}"
EVT_003945,APP_000806,page_view,2023-07-23T12:00:00,"{""source"":""crm""}"
EVT_003946,APP_000807,rule_modified,2023-06-13T02:00:00,"{""plan"":""starter""}"
EVT_003947,APP_000807,export,2022-07-20T13:00:00,"{""count"":5}"
EVT_003948,APP_000807,invite_sent,2023-03-25T21:00:00,{}
EVT_003949,APP_000807,page_view,2023-06-20T12:00:00,"{""count"":5}"
EVT_003950,APP_000808,spec_created,2022-11-17T10:00:00,"{""count"":5}"
EVT_003951,APP_000808,rule_modified,2023-10-15T01:00:00,{}
EVT_003952,APP_000808,dashboard_view,2022-12-12T12:00:00,"{""source"":""crm""}"
EVT_003953,APP_000808,invite_sent,2023-03-08T09:00:00,{}
EVT_003954,APP_000808,spec_created,2023-10-18T05:00:00,"{""source"":""crm""}"
EVT_003955,APP_000808,spec_created,2023-06-06T06:00:00,"{""source"":""crm""}"
EVT_003956,APP_000808,spec_created,2023-09-15T15:00:00,"{""source"":""crm""}"
EVT_003957,APP_000808,page_view,2023-09-21T05:00:00,"{""plan"":""starter""}"
EVT_003958,APP_000809,reconcile_run,2023-09-09T05:00:00,{}
EVT_003959,APP_000809,rule_modified,2022-11-06T07:00:00,"{""plan"":""starter""}"
EVT_003960,APP_000809,export,2022-11-09T23:00:00,{}
EVT_003961,APP_000809,dashboard_view,2023-01-01T21:00:00,{}
EVT_003962,APP_000809,reconcile_run,2022-11-30T16:00:00,"{""count"":5}"
EVT_003963,APP_000809,source_added,2023-10-27T22:00:00,"{""source"":""crm""}"
EVT_003964,APP_000810,rule_modified,2024-03-23T00:00:00,"{""source"":""crm""}"
EVT_003965,APP_000810,api_call,2024-06-09T07:00:00,{}
EVT_003966,APP_000810,settings_updated,2024-03-18T04:00:00,{}
EVT_003967,APP_000811,api_call,2022-12-20T03:00:00,"{""plan"":""starter""}"
EVT_003968,APP_000811,dashboard_view,2022-09-13T06:00:00,"{""plan"":""starter""}"
EVT_003969,APP_000811,rule_modified,2023-03-09T21:00:00,"{""source"":""crm""}"
EVT_003970,APP_000811,invite_sent,2022-08-05T05:00:00,{}
EVT_003971,APP_000811,export,2023-01-20T07:00:00,{}
EVT_003972,APP_000811,spec_created,2023-01-24T18:00:00,"{""count"":5}"
EVT_003973,APP_000811,export,2023-05-30T15:00:00,"{""count"":5}"
EVT_003974,APP_000811,settings_updated,2023-11-20T09:00:00,"{""plan"":""starter""}"
EVT_003975,APP_000812,page_view,2024-07-26T07:00:00,"{""source"":""crm""}"
EVT_003976,APP_000812,invite_sent,2023-12-08T04:00:00,{}
EVT_003977,APP_000812,rule_modified,2024-04-12T17:00:00,"{""count"":5}"
EVT_003978,APP_000812,page_view,2024-09-05T10:00:00,"{""plan"":""starter""}"
EVT_003979,APP_000813,settings_updated,2022-09-11T10:00:00,{}
EVT_003980,APP_000813,reconcile_run,2023-03-04T18:00:00,"{""plan"":""starter""}"
EVT_003981,APP_000813,invite_sent,2022-10-26T15:00:00,{}
EVT_003982,APP_000813,source_added,2023-08-08T21:00:00,"{""count"":5}"
EVT_003983,APP_000813,export,2022-12-28T13:00:00,"{""source"":""crm""}"
EVT_003984,APP_000813,reconcile_run,2023-02-03T12:00:00,"{""plan"":""starter""}"
EVT_003985,APP_000814,export,2024-02-09T16:00:00,"{""plan"":""starter""}"
EVT_003986,APP_000814,api_call,2024-04-26T00:00:00,"{""count"":5}"
EVT_003987,APP_000814,source_added,2024-08-04T15:00:00,"{""source"":""crm""}"
EVT_003988,APP_000815,invite_sent,2024-01-16T10:00:00,"{""plan"":""starter""}"
EVT_003989,APP_000815,rule_modified,2024-03-09T17:00:00,{}
EVT_003990,APP_000815,dashboard_view,2022-12-20T15:00:00,"{""count"":5}"
EVT_003991,APP_000815,invite_sent,2023-02-16T05:00:00,{}
EVT_003992,APP_000815,dashboard_view,2023-09-27T00:00:00,{}
EVT_003993,APP_000815,spec_created,2023-07-14T15:00:00,"{""count"":5}"
EVT_003994,APP_000816,source_added,2023-05-08T23:00:00,"{""source"":""crm""}"
EVT_003995,APP_000816,rule_modified,2022-09-08T02:00:00,"{""source"":""crm""}"
EVT_003996,APP_000816,dashboard_view,2023-01-04T17:00:00,"{""source"":""crm""}"
EVT_003997,APP_000816,dashboard_view,2022-07-28T23:00:00,"{""source"":""crm""}"
EVT_003998,APP_000816,page_view,2023-04-18T19:00:00,"{""plan"":""starter""}"
EVT_003999,APP_000816,settings_updated,2022-11-16T20:00:00,"{""plan"":""starter""}"
EVT_004000,APP_000817,spec_created,2023-06-15T18:00:00,"{""source"":""crm""}"
EVT_004001,APP_000817,export,2023-04-17T02:00:00,"{""count"":5}"
EVT_004002,APP_000817,rule_modified,2024-03-28T11:00:00,"{""source"":""crm""}"
EVT_004003,APP_000817,rule_modified,2023-12-25T20:00:00,"{""plan"":""starter""}"
EVT_004004,APP_000817,export,2023-07-10T15:00:00,{}
EVT_004005,APP_000818,api_call,2023-10-13T14:00:00,"{""source"":""crm""}"
EVT_004006,APP_000818,spec_created,2023-02-19T05:00:00,"{""count"":5}"
EVT_004007,APP_000818,spec_created,2022-10-15T15:00:00,"{""count"":5}"
EVT_004008,APP_000818,source_added,2022-06-23T19:00:00,"{""count"":5}"
EVT_004009,APP_000818,page_view,2022-09-12T22:00:00,{}
EVT_004010,APP_000818,spec_created,2022-12-08T17:00:00,{}
EVT_004011,APP_000818,reconcile_run,2023-04-28T16:00:00,"{""count"":5}"
EVT_004012,APP_000818,page_view,2022-11-06T14:00:00,"{""plan"":""starter""}"
EVT_004013,APP_000819,source_added,2023-02-24T14:00:00,"{""count"":5}"
EVT_004014,APP_000819,page_view,2023-04-18T19:00:00,"{""plan"":""starter""}"
EVT_004015,APP_000820,dashboard_view,2022-07-12T03:00:00,{}
EVT_004016,APP_000820,settings_updated,2023-04-07T06:00:00,{}
EVT_004017,APP_000820,invite_sent,2022-05-24T16:00:00,{}
EVT_004018,APP_000821,reconcile_run,2024-05-10T01:00:00,{}
EVT_004019,APP_000821,reconcile_run,2023-10-29T00:00:00,{}
EVT_004020,APP_000821,invite_sent,2024-06-06T00:00:00,"{""plan"":""starter""}"
EVT_004021,APP_000821,settings_updated,2024-09-13T05:00:00,"{""count"":5}"
EVT_004022,APP_000821,settings_updated,2024-09-18T10:00:00,"{""count"":5}"
EVT_004023,APP_000821,source_added,2023-09-17T09:00:00,"{""plan"":""starter""}"
EVT_004024,APP_000821,source_added,2024-02-29T00:00:00,"{""plan"":""starter""}"
