invoice_id,billing_account_id,amount_cents,currency,status,issued_at,paid_at
INV_001424,BILL_000585,228863,usd,open,2022-07-31T00:00:00,2022-08-05T00:00:00
INV_001425,BILL_000586,484851,usd,void,2023-07-23T00:00:00,2023-07-28T00:00:00
INV_001426,BILL_000586,406798,usd,paid,2023-08-22T00:00:00,2023-08-27T00:00:00
INV_001427,BILL_000586,478063,usd,paid,2023-09-21T00:00:00,
INV_001428,BILL_000587,321199,usd,paid,2023-07-12T00:00:00,2023-07-17T00:00:00
INV_001429,BILL_000587,415795,usd,open,2023-08-11T00:00:00,2023-08-16T00:00:00
INV_001430,BILL_000588,61974,usd,paid,2024-01-01T00:00:00,2024-01-06T00:00:00
INV_001431,BILL_000588,429309,usd,paid,2024-01-31T00:00:00,2024-02-05T00:00:00
INV_001432,BILL_000588,37255,usd,open,2024-03-01T00:00:00,2024-03-06T00:00:00
INV_001433,BILL_000588,25392,usd,paid,2024-03-31T00:00:00,2024-04-05T00:00:00
INV_001434,BILL_000589,143862,usd,paid,2022-10-22T00:00:00,2022-10-27T00:00:00
INV_001435,BILL_000590,171255,usd,void,2024-03-21T00:00:00,2024-03-26T00:00:00
INV_001436,BILL_000590,107422,usd,paid,2024-04-20T00:00:00,2024-04-25T00:00:00
INV_001437,BILL_000590,295494,usd,void,2024-05-20T00:00:00,2024-05-25T00:00:00
INV_001438,BILL_000590,46817,usd,open,2024-06-19T00:00:00,
INV_001439,BILL_000591,330455,usd,paid,2022-09-16T00:00:00,2022-09-21T00:00:00
INV_001440,BILL_000591,380093,usd,paid,2022-10-16T00:00:00,2022-10-21T00:00:00
INV_001441,BILL_000592,321250,usd,void,2022-09-18T00:00:00,2022-09-23T00:00:00
INV_001442,BILL_000592,124978,usd,open,2022-10-18T00:00:00,2022-10-23T00:00:00
INV_001443,BILL_000592,381387,usd,paid,2022-11-17T00:00:00,2022-11-22T00:00:00
INV_001444,BILL_000592,259365,usd,paid,2022-12-17T00:00:00,2022-12-22T00:00:00
INV_001445,BILL_000593,262528,usd,open,2023-03-03T00:00:00,
INV_001446,BILL_000593,199892,usd,void,2023-04-02T00:00:00,2023-04-07T00:00:00
INV_001447,BILL_000593,329492,usd,paid,2023-05-02T00:00:00,
INV_001448,BILL_000593,274818,usd,paid,2023-06-01T00:00:00,2023-06-06T00:00:00
INV_001449,BILL_000594,109671,usd,void,2023-12-02T00:00:00,
INV_001450,BILL_000594,207829,usd,paid,2024-01-01T00:00:00,2024-01-06T00:00:00
INV_001451,BILL_000595,73198,usd,open,2023-11-12T00:00:00,2023-11-17T00:00:00
INV_001452,BILL_000595,100732,usd,void,2023-12-12T00:00:00,2023-12-17T00:00:00
INV_001453,BILL_000596,119221,usd,paid,2022-06-23T00:00:00,2022-06-28T00:00:00
INV_001454,BILL_000596,11339,usd,paid,2022-07-23T00:00:00,2022-07-28T00:00:00
INV_001455,BILL_000596,276300,usd,paid,2022-08-22T00:00:00,2022-08-27T00:00:00
INV_001456,BILL_000596,267345,usd,paid,2022-09-21T00:00:00,2022-09-26T00:00:00
INV_001457,BILL_000597,17958,usd,void,2022-04-04T00:00:00,2022-04-09T00:00:00
INV_001458,BILL_000598,365685,usd,paid,2023-12-24T00:00:00,2023-12-29T00:00:00
INV_001459,BILL_000598,336359,usd,paid,2024-01-23T00:00:00,2024-01-28T00:00:00
INV_001460,BILL_000599,205811,usd,open,2022-08-21T00:00:00,2022-08-26T00:00:00
INV_001461,BILL_000599,177427,usd,open,2022-09-20T00:00:00,2022-09-25T00:00:00
INV_001462,BILL_000599,208194,usd,paid,2022-10-20T00:00:00,2022-10-25T00:00:00
INV_001463,BILL_000599,301107,usd,paid,2022-11-19T00:00:00,
INV_001464,BILL_000600,261052,usd,paid,2022-08-03T00:00:00,2022-08-08T00:00:00
INV_001465,BILL_000600,337969,usd,paid,2022-09-02T00:00:00,2022-09-07T00:00:00
INV_001466,BILL_000600,310020,usd,open,2022-10-02T00:00:00,2022-10-07T00:00:00
INV_001467,BILL_000601,51568,usd,open,2022-06-25T00:00:00,2022-06-30T00:00:00
INV_001468,BILL_000601,20929,usd,paid,2022-07-25T00:00:00,2022-07-30T00:00:00
INV_001469,BILL_000602,163800,usd,paid,2023-03-12T00:00:00,2023-03-17T00:00:00
INV_001470,BILL_000603,454049,usd,paid,2022-06-09T00:00:00,2022-06-14T00:00:00
INV_001471,BILL_000603,421728,usd,paid,2022-07-09T00:00:00,2022-07-14T00:00:00
INV_001472,BILL_000603,109896,usd,paid,2022-08-08T00:00:00,2022-08-13T00:00:00
INV_001473,BILL_000604,328767,usd,void,2023-04-02T00:00:00,
INV_001474,BILL_000604,318483,usd,open,2023-05-02T00:00:00,2023-05-07T00:00:00
INV_001475,BILL_000604,36308,usd,void,2023-06-01T00:00:00,2023-06-06T00:00:00
INV_001476,BILL_000605,66612,usd,paid,2023-02-02T00:00:00,2023-02-07T00:00:00
INV_001477,BILL_000605,111168,usd,open,2023-03-04T00:00:00,
INV_001478,BILL_000605,170330,usd,void,2023-04-03T00:00:00,2023-04-08T00:00:00
INV_001479,BILL_000606,464004,usd,paid,2023-03-06T00:00:00,2023-03-11T00:00:00
INV_001480,BILL_000607,369927,usd,paid,2023-05-10T00:00:00,2023-05-15T00:00:00
INV_001481,BILL_000608,492185,usd,paid,2023-09-12T00:00:00,2023-09-17T00:00:00
INV_001482,BILL_000609,229727,usd,paid,2023-03-10T00:00:00,2023-03-15T00:00:00
INV_001483,BILL_000609,286237,usd,paid,2023-04-09T00:00:00,2023-04-14T00:00:00
INV_001484,BILL_000610,264637,usd,open,2022-10-26T00:00:00,2022-10-31T00:00:00
INV_001485,BILL_000610,209043,usd,open,2022-11-25T00:00:00,2022-11-30T00:00:00
INV_001486,BILL_000610,431811,usd,void,2022-12-25T00:00:00,2022-12-30T00:00:00
INV_001487,BILL_000610,347515,usd,paid,2023-01-24T00:00:00,2023-01-29T00:00:00
INV_001488,BILL_000611,257281,usd,paid,2023-11-03T00:00:00,2023-11-08T00:00:00
INV_001489,BILL_000611,246743,usd,void,2023-12-03T00:00:00,
INV_001490,BILL_000611,434179,usd,paid,2024-01-02T00:00:00,2024-01-07T00:00:00
INV_001491,BILL_000611,327084,usd,paid,2024-02-01T00:00:00,2024-02-06T00:00:00
INV_001492,BILL_000612,207692,usd,void,2023-05-23T00:00:00,2023-05-28T00:00:00
INV_001493,BILL_000612,309590,usd,paid,2023-06-22T00:00:00,
INV_001494,BILL_000613,325895,usd,paid,2022-11-19T00:00:00,2022-11-24T00:00:00
INV_001495,BILL_000613,261096,usd,void,2022-12-19T00:00:00,2022-12-24T00:00:00
INV_001496,BILL_000613,306141,usd,paid,2023-01-18T00:00:00,
INV_001497,BILL_000613,165722,usd,paid,2023-02-17T00:00:00,2023-02-22T00:00:00
INV_001498,BILL_000614,254561,usd,paid,2023-02-16T00:00:00,2023-02-21T00:00:00
INV_001499,BILL_000614,37942,usd,open,2023-03-18T00:00:00,2023-03-23T00:00:00
INV_001500,BILL_000614,167368,usd,paid,2023-04-17T00:00:00,2023-04-22T00:00:00
INV_001501,BILL_000615,443698,usd,paid,2023-07-19T00:00:00,2023-07-24T00:00:00
INV_001502,BILL_000615,155367,usd,paid,2023-08-18T00:00:00,2023-08-23T00:00:00
INV_001503,BILL_000615,57378,usd,void,2023-09-17T00:00:00,2023-09-22T00:00:00
INV_001504,BILL_000615,74962,usd,paid,2023-10-17T00:00:00,2023-10-22T00:00:00
INV_001505,BILL_000616,284304,usd,void,2023-07-25T00:00:00,2023-07-30T00:00:00
INV_001506,BILL_000616,70371,usd,paid,2023-08-24T00:00:00,2023-08-29T00:00:00
INV_001507,BILL_000616,349072,usd,paid,2023-09-23T00:00:00,2023-09-28T00:00:00
INV_001508,BILL_000616,261820,usd,open,2023-10-23T00:00:00,2023-10-28T00:00:00
INV_001509,BILL_000617,178982,usd,open,2022-04-16T00:00:00,
INV_001510,BILL_000617,246899,usd,void,2022-05-16T00:00:00,
INV_001511,BILL_000618,281986,usd,open,2022-04-27T00:00:00,2022-05-02T00:00:00
INV_001512,BILL_000619,118857,usd,void,2022-09-28T00:00:00,2022-10-03T00:00:00
INV_001513,BILL_000619,15426,usd,paid,2022-10-28T00:00:00,2022-11-02T00:00:00
INV_001514,BILL_000619,429101,usd,open,2022-11-27T00:00:00,2022-12-02T00:00:00
INV_001515,BILL_000619,369053,usd,void,2022-12-27T00:00:00,2023-01-01T00:00:00
INV_001516,BILL_000620,247244,usd,paid,2023-12-19T00:00:00,2023-12-24T00:00:00
INV_001517,BILL_000620,127963,usd,open,2024-01-18T00:00:00,2024-01-23T00:00:00
INV_001518,BILL_000620,430930,usd,paid,2024-02-17T00:00:00,2024-02-22T00:00:00
INV_001519,BILL_000620,305250,usd,paid,2024-03-18T00:00:00,2024-03-23T00:00:00
INV_001520,BILL_000621,377332,usd,paid,2023-11-13T00:00:00,
INV_001521,BILL_000622,441393,usd,paid,2024-01-14T00:00:00,2024-01-19T00:00:00
INV_001522,BILL_000622,460097,usd,open,2024-02-13T00:00:00,2024-02-18T00:00:00
INV_001523,BILL_000623,496217,usd,paid,2022-06-08T00:00:00,2022-06-13T00:00:00
INV_001524,BILL_000624,496461,usd,paid,2022-04-25T00:00:00,2022-04-30T00:00:00
INV_001525,BILL_000625,351654,usd,paid,2022-04-11T00:00:00,2022-04-16T00:00:00
INV_001526,BILL_000626,451152,usd,void,2023-09-16T00:00:00,2023-09-21T00:00:00
INV_001527,BILL_000626,91101,usd,paid,2023-10-16T00:00:00,2023-10-21T00:00:00
INV_001528,BILL_000626,150378,usd,paid,2023-11-15T00:00:00,2023-11-20T00:00:00
INV_001529,BILL_000626,244748,usd,open,2023-12-15T00:00:00,
INV_001530,BILL_000627,44251,usd,paid,2023-05-16T00:00:00,2023-05-21T00:00:00
INV_001531,BILL_000627,290302,usd,paid,2023-06-15T00:00:00,2023-06-20T00:00:00
INV_001532,BILL_000627,351103,usd,open,2023-07-15T00:00:00,
INV_001533,BILL_000628,377599,usd,paid,2023-11-23T00:00:00,2023-11-28T00:00:00
INV_001534,BILL_000628,402046,usd,paid,2023-12-23T00:00:00,2023-12-28T00:00:00
INV_001535,BILL_000628,355552,usd,paid,2024-01-22T00:00:00,2024-01-27T00:00:00
INV_001536,BILL_000629,363824,usd,paid,2023-07-06T00:00:00,2023-07-11T00:00:00
INV_001537,BILL_000629,325617,usd,void,2023-08-05T00:00:00,2023-08-10T00:00:00
INV_001538,BILL_000629,379812,usd,void,2023-09-04T00:00:00,
INV_001539,BILL_000630,189752,usd,open,2024-01-10T00:00:00,2024-01-15T00:00:00
INV_001540,BILL_000630,289418,usd,open,2024-02-09T00:00:00,2024-02-14T00:00:00
INV_001541,BILL_000631,453974,usd,paid,2023-07-12T00:00:00,2023-07-17T00:00:00
INV_001542,BILL_000631,410921,usd,paid,2023-08-11T00:00:00,2023-08-16T00:00:00
INV_001543,BILL_000631,252849,usd,paid,2023-09-10T00:00:00,2023-09-15T00:00:00
INV_001544,BILL_000632,407521,usd,paid,2023-09-28T00:00:00,2023-10-03T00:00:00
INV_001545,BILL_000633,357011,usd,open,2023-05-08T00:00:00,2023-05-13T00:00:00
INV_001546,BILL_000634,182069,usd,paid,2023-07-23T00:00:00,2023-07-28T00:00:00
INV_001547,BILL_000634,131653,usd,paid,2023-08-22T00:00:00,2023-08-27T00:00:00
INV_001548,BILL_000635,143261,usd,paid,2022-12-01T00:00:00,2022-12-06T00:00:00
INV_001549,BILL_000635,96459,usd,paid,2022-12-31T00:00:00,2023-01-05T00:00:00
INV_001550,BILL_000635,196080,usd,paid,2023-01-30T00:00:00,
INV_001551,BILL_000636,135773,usd,paid,2023-07-12T00:00:00,2023-07-17T00:00:00
INV_001552,BILL_000637,23163,usd,paid,2023-04-23T00:00:00,2023-04-28T00:00:00
INV_001553,BILL_000637,413163,usd,paid,2023-05-23T00:00:00,2023-05-28T00:00:00
INV_001554,BILL_000638,211621,usd,paid,2022-12-11T00:00:00,2022-12-16T00:00:00
INV_001555,BILL_000638,242035,usd,void,2023-01-10T00:00:00,2023-01-15T00:00:00
INV_001556,BILL_000638,447414,usd,paid,2023-02-09T00:00:00,2023-02-14T00:00:00
INV_001557,BILL_000639,292851,usd,void,2022-04-12T00:00:00,2022-04-17T00:00:00
INV_001558,BILL_000640,104429,usd,void,2022-09-25T00:00:00,2022-09-30T00:00:00
INV_001559,BILL_000640,243674,usd,void,2022-10-25T00:00:00,2022-10-30T00:00:00
INV_001560,BILL_000640,367626,usd,paid,2022-11-24T00:00:00,2022-11-29T00:00:00
INV_001561,BILL_000640,304888,usd,open,2022-12-24T00:00:00,2022-12-29T00:00:00
INV_001562,BILL_000641,465662,usd,open,2022-10-18T00:00:00,2022-10-23T00:00:00
INV_001563,BILL_000641,177448,usd,open,2022-11-17T00:00:00,2022-11-22T00:00:00
INV_001564,BILL_000641,11858,usd,paid,2022-12-17T00:00:00,
INV_001565,BILL_000642,426635,usd,void,2022-06-21T00:00:00,2022-06-26T00:00:00
INV_001566,BILL_000643,425838,usd,void,2024-03-09T00:00:00,
INV_001567,BILL_000643,474869,usd,open,2024-04-08T00:00:00,
INV_001568,BILL_000643,119134,usd,void,2024-05-08T00:00:00,2024-05-13T00:00:00
INV_001569,BILL_000643,219138,usd,paid,2024-06-07T00:00:00,
INV_001570,BILL_000644,339840,usd,paid,2023-02-18T00:00:00,2023-02-23T00:00:00
INV_001571,BILL_000644,418439,usd,paid,2023-03-20T00:00:00,2023-03-25T00:00:00
INV_001572,BILL_000644,260434,usd,paid,2023-04-19T00:00:00,2023-04-24T00:00:00
INV_001573,BILL_000645,407051,usd,open,2023-12-15T00:00:00,2023-12-20T00:00:00
INV_001574,BILL_000645,104268,usd,void,2024-01-14T00:00:00,2024-01-19T00:00:00
INV_001575,BILL_000646,357229,usd,open,2022-10-18T00:00:00,2022-10-23T00:00:00
INV_001576,BILL_000646,44750,usd,paid,2022-11-17T00:00:00,2022-11-22T00:00:00
INV_001577,BILL_000646,310490,usd,paid,2022-12-17T00:00:00,2022-12-22T00:00:00
INV_001578,BILL_000646,242242,usd,paid,2023-01-16T00:00:00,2023-01-21T00:00:00
INV_001579,BILL_000647,351531,usd,paid,2024-02-01T00:00:00,2024-02-06T00:00:00
INV_001580,BILL_000648,41150,usd,open,2023-08-10T00:00:00,2023-08-15T00:00:00
INV_001581,BILL_000649,22688,usd,paid,2023-06-16T00:00:00,2023-06-21T00:00:00
INV_001582,BILL_000649,459486,usd,paid,2023-07-16T00:00:00,2023-07-21T00:00:00
INV_001583,BILL_000649,267286,usd,paid,2023-08-15T00:00:00,2023-08-20T00:00:00
INV_001584,BILL_000649,456327,usd,paid,2023-09-14T00:00:00,2023-09-19T00:00:00
INV_001585,BILL_000650,42142,usd,open,2022-11-06T00:00:00,2022-11-11T00:00:00
INV_001586,BILL_000650,347586,usd,paid,2022-12-06T00:00:00,2022-12-11T00:00:00
INV_001587,BILL_000650,247569,usd,void,2023-01-05T00:00:00,2023-01-10T00:00:00
INV_001588,BILL_000650,334302,usd,paid,2023-02-04T00:00:00,2023-02-09T00:00:00
INV_001589,BILL_000651,256899,usd,void,2022-11-02T00:00:00,2022-11-07T00:00:00
INV_001590,BILL_000651,446053,usd,void,2022-12-02T00:00:00,2022-12-07T00:00:00
INV_001591,BILL_000651,390850,usd,paid,2023-01-01T00:00:00,2023-01-06T00:00:00
INV_001592,BILL_000652,248311,usd,paid,2023-01-21T00:00:00,2023-01-26T00:00:00
INV_001593,BILL_000652,21161,usd,paid,2023-02-20T00:00:00,2023-02-25T00:00:00
INV_001594,BILL_000652,127922,usd,open,2023-03-22T00:00:00,2023-03-27T00:00:00
INV_001595,BILL_000653,399170,usd,open,2023-05-23T00:00:00,2023-05-28T00:00:00
INV_001596,BILL_000653,293080,usd,open,2023-06-22T00:00:00,2023-06-27T00:00:00
INV_001597,BILL_000654,469788,usd,paid,2022-05-12T00:00:00,2022-05-17T00:00:00
INV_001598,BILL_000654,330795,usd,void,2022-06-11T00:00:00,2022-06-16T00:00:00
INV_001599,BILL_000654,422890,usd,open,2022-07-11T00:00:00,2022-07-16T00:00:00
INV_001600,BILL_000655,116074,usd,void,2023-11-07T00:00:00,2023-11-12T00:00:00
INV_001601,BILL_000655,162365,usd,paid,2023-12-07T00:00:00,
INV_001602,BILL_000655,120529,usd,void,2024-01-06T00:00:00,2024-01-11T00:00:00
INV_001603,BILL_000656,275791,usd,paid,2022-11-10T00:00:00,2022-11-15T00:00:00
INV_001604,BILL_000656,430220,usd,paid,2022-12-10T00:00:00,
INV_001605,BILL_000656,128030,usd,paid,2023-01-09T00:00:00,
INV_001606,BILL_000657,471658,usd,paid,2023-03-26T00:00:00,2023-03-31T00:00:00
INV_001607,BILL_000657,414631,usd,paid,2023-04-25T00:00:00,2023-04-30T00:00:00
INV_001608,BILL_000657,168641,usd,paid,2023-05-25T00:00:00,2023-05-30T00:00:00
INV_001609,BILL_000657,131459,usd,paid,2023-06-24T00:00:00,2023-06-29T00:00:00
INV_001610,BILL_000658,243424,usd,paid,2022-10-06T00:00:00,2022-10-11T00:00:00
INV_001611,BILL_000658,280811,usd,paid,2022-11-05T00:00:00,2022-11-10T00:00:00
INV_001612,BILL_000659,54694,usd,paid,2023-10-18T00:00:00,2023-10-23T00:00:00
INV_001613,BILL_000659,229267,usd,open,2023-11-17T00:00:00,2023-11-22T00:00:00
INV_001614,BILL_000660,285764,usd,open,2024-01-22T00:00:00,2024-01-27T00:00:00
INV_001615,BILL_000660,397016,usd,paid,2024-02-21T00:00:00,2024-02-26T00:00:00
INV_001616,BILL_000660,257809,usd,paid,2024-03-22T00:00:00,2024-03-27T00:00:00
INV_001617,BILL_000660,328178,usd,paid,2024-04-21T00:00:00,2024-04-26T00:00:00
INV_001618,BILL_000661,250840,usd,open,2022-11-14T00:00:00,
INV_001619,BILL_000661,292260,usd,void,2022-12-14T00:00:00,2022-12-19T00:00:00
INV_001620,BILL_000661,345585,usd,open,2023-01-13T00:00:00,2023-01-18T00:00:00
INV_001621,BILL_000662,127730,usd,paid,2022-05-19T00:00:00,
INV_001622,BILL_000663,383546,usd,paid,2023-06-30T00:00:00,2023-07-05T00:00:00
INV_001623,BILL_000663,427344,usd,paid,2023-07-30T00:00:00,2023-08-04T00:00:00
INV_001624,BILL_000663,412461,usd,paid,2023-08-29T00:00:00,2023-09-03T00:00:00
INV_001625,BILL_000664,487566,usd,open,2024-02-02T00:00:00,2024-02-07T00:00:00
INV_001626,BILL_000664,386298,usd,void,2024-03-03T00:00:00,2024-03-08T00:00:00
INV_001627,BILL_000664,378059,usd,paid,2024-04-02T00:00:00,2024-04-07T00:00:00
INV_001628,BILL_000664,346824,usd,void,2024-05-02T00:00:00,
INV_001629,BILL_000665,75905,usd,void,2024-03-05T00:00:00,2024-03-10T00:00:00
INV_001630,BILL_000665,486402,usd,paid,2024-04-04T00:00:00,2024-04-09T00:00:00
INV_001631,BILL_000665,297069,usd,void,2024-05-04T00:00:00,2024-05-09T00:00:00
INV_001632,BILL_000665,387298,usd,open,2024-06-03T00:00:00,2024-06-08T00:00:00
INV_001633,BILL_000666,53960,usd,void,2022-04-20T00:00:00,2022-04-25T00:00:00
INV_001634,BILL_000666,498142,usd,paid,2022-05-20T00:00:00,2022-05-25T00:00:00
INV_001635,BILL_000666,307494,usd,paid,2022-06-19T00:00:00,2022-06-24T00:00:00
INV_001636,BILL_000667,265455,usd,paid,2023-04-06T00:00:00,2023-04-11T00:00:00
INV_001637,BILL_000667,377673,usd,paid,2023-05-06T00:00:00,2023-05-11T00:00:00
INV_001638,BILL_000667,232510,usd,open,2023-06-05T00:00:00,2023-06-10T00:00:00
INV_001639,BILL_000668,272026,usd,paid,2023-11-27T00:00:00,2023-12-02T00:00:00
INV_001640,BILL_000668,345691,usd,paid,2023-12-27T00:00:00,2024-01-01T00:00:00
INV_001641,BILL_000668,286964,usd,paid,2024-01-26T00:00:00,2024-01-31T00:00:00
INV_001642,BILL_000669,303680,usd,void,2023-07-07T00:00:00,2023-07-12T00:00:00
INV_001643,BILL_000669,173666,usd,paid,2023-08-06T00:00:00,2023-08-11T00:00:00
INV_001644,BILL_000670,187009,usd,void,2022-11-17T00:00:00,2022-11-22T00:00:00
INV_001645,BILL_000670,361484,usd,void,2022-12-17T00:00:00,
INV_001646,BILL_000671,464628,usd,paid,2023-06-15T00:00:00,2023-06-20T00:00:00
INV_001647,BILL_000671,255163,usd,open,2023-07-15T00:00:00,2023-07-20T00:00:00
INV_001648,BILL_000671,105475,usd,paid,2023-08-14T00:00:00,2023-08-19T00:00:00
INV_001649,BILL_000671,452920,usd,void,2023-09-13T00:00:00,2023-09-18T00:00:00
INV_001650,BILL_000672,204357,usd,paid,2022-07-12T00:00:00,2022-07-17T00:00:00
INV_001651,BILL_000672,139780,usd,paid,2022-08-11T00:00:00,2022-08-16T00:00:00
INV_001652,BILL_000672,85278,usd,void,2022-09-10T00:00:00,2022-09-15T00:00:00
INV_001653,BILL_000672,146603,usd,open,2022-10-10T00:00:00,2022-10-15T00:00:00
INV_001654,BILL_000673,264120,usd,open,2022-09-06T00:00:00,2022-09-11T00:00:00
INV_001655,BILL_000674,249147,usd,open,2022-04-26T00:00:00,2022-05-01T00:00:00
INV_001656,BILL_000674,290900,usd,paid,2022-05-26T00:00:00,2022-05-31T00:00:00
INV_001657,BILL_000675,212847,usd,paid,2022-10-08T00:00:00,2022-10-13T00:00:00
INV_001658,BILL_000676,433316,usd,paid,2022-07-30T00:00:00,2022-08-04T00:00:00
INV_001659,BILL_000677,307886,usd,paid,2022-12-07T00:00:00,2022-12-12T00:00:00
INV_001660,BILL_000677,444275,usd,void,2023-01-06T00:00:00,2023-01-11T00:00:00
INV_001661,BILL_000678,363475,usd,paid,2023-11-23T00:00:00,2023-11-28T00:00:00
INV_001662,BILL_000679,112045,usd,void,2023-07-04T00:00:00,2023-07-09T00:00:00
INV_001663,BILL_000679,319667,usd,paid,2023-08-03T00:00:00,2023-08-08T00:00:00
INV_001664,BILL_000679,157736,usd,paid,2023-09-02T00:00:00,2023-09-07T00:00:00
INV_001665,BILL_000680,97332,usd,void,2023-11-30T00:00:00,2023-12-05T00:00:00
INV_001666,BILL_000680,462048,usd,open,2023-12-30T00:00:00,2024-01-04T00:00:00
INV_001667,BILL_000681,374136,usd,void,2023-03-27T00:00:00,2023-04-01T00:00:00
INV_001668,BILL_000681,230610,usd,paid,2023-04-26T00:00:00,2023-05-01T00:00:00
INV_001669,BILL_000682,298429,usd,open,2022-08-03T00:00:00,2022-08-08T00:00:00
INV_001670,BILL_000682,103543,usd,open,2022-09-02T00:00:00,2022-09-07T00:00:00
INV_001671,BILL_000683,13631,usd,paid,2023-10-13T00:00:00,2023-10-18T00:00:00
INV_001672,BILL_000684,422078,usd,paid,2023-07-07T00:00:00,2023-07-12T00:00:00
INV_001673,BILL_000684,406235,usd,paid,2023-08-06T00:00:00,2023-08-11T00:00:00
INV_001674,BILL_000685,467755,usd,void,2022-12-23T00:00:00,2022-12-28T00:00:00
INV_001675,BILL_000685,349496,usd,open,2023-01-22T00:00:00,2023-01-27T00:00:00
INV_001676,BILL_000686,449558,usd,paid,2023-02-07T00:00:00,2023-02-12T00:00:00
INV_001677,BILL_000687,292034,usd,paid,2023-06-16T00:00:00,2023-06-21T00:00:00
INV_001678,BILL_000687,97815,usd,open,2023-07-16T00:00:00,2023-07-21T00:00:00
INV_001679,BILL_000687,315463,usd,void,2023-08-15T00:00:00,2023-08-20T00:00:00
INV_001680,BILL_000688,414356,usd,paid,2023-04-25T00:00:00,
INV_001681,BILL_000688,198458,usd,paid,2023-05-25T00:00:00,2023-05-30T00:00:00
INV_001682,BILL_000689,349549,usd,void,2023-02-18T00:00:00,2023-02-23T00:00:00
INV_001683,BILL_000689,61089,usd,open,2023-03-20T00:00:00,2023-03-25T00:00:00
INV_001684,BILL_000690,55242,usd,paid,2022-12-23T00:00:00,2022-12-28T00:00:00
INV_001685,BILL_000690,325333,usd,paid,2023-01-22T00:00:00,
INV_001686,BILL_000690,468881,usd,void,2023-02-21T00:00:00,2023-02-26T00:00:00
INV_001687,BILL_000690,234707,usd,open,2023-03-23T00:00:00,2023-03-28T00:00:00
INV_001688,BILL_000691,154094,usd,paid,2022-12-27T00:00:00,
INV_001689,BILL_000692,420623,usd,void,2023-03-07T00:00:00,2023-03-12T00:00:00
INV_001690,BILL_000692,397279,usd,open,2023-04-06T00:00:00,2023-04-11T00:00:00
INV_001691,BILL_000692,144985,usd,paid,2023-05-06T00:00:00,2023-05-11T00:00:00
INV_001692,BILL_000693,474137,usd,open,2023-08-21T00:00:00,2023-08-26T00:00:00
INV_001693,BILL_000694,159539,usd,paid,2023-04-13T00:00:00,
INV_001694,BILL_000694,354769,usd,paid,2023-05-13T00:00:00,2023-05-18T00:00:00
INV_001695,BILL_000694,369458,usd,paid,2023-06-12T00:00:00,2023-06-17T00:00:00
INV_001696,BILL_000694,333437,usd,paid,2023-07-12T00:00:00,2023-07-17T00:00:00
INV_001697,BILL_000695,438841,usd,void,2022-09-04T00:00:00,2022-09-09T00:00:00
INV_001698,BILL_000695,10752,usd,paid,2022-10-04T00:00:00,2022-10-09T00:00:00
INV_001699,BILL_000695,352523,usd,void,2022-11-03T00:00:00,2022-11-08T00:00:00
INV_001700,BILL_000695,419152,usd,paid,2022-12-03T00:00:00,2022-12-08T00:00:00
INV_001701,BILL_000696,80998,usd,paid,2023-04-12T00:00:00,2023-04-17T00:00:00
INV_001702,BILL_000697,335841,usd,paid,2023-03-27T00:00:00,2023-04-01T00:00:00
INV_001703,BILL_000698,250165,usd,open,2024-01-20T00:00:00,2024-01-25T00:00:00
INV_001704,BILL_000698,480761,usd,paid,2024-02-19T00:00:00,
INV_001705,BILL_000698,288620,usd,paid,2024-03-20T00:00:00,2024-03-25T00:00:00
INV_001706,BILL_000699,140991,usd,paid,2024-02-18T00:00:00,2024-02-23T00:00:00
INV_001707,BILL_000699,171163,usd,paid,2024-03-19T00:00:00,2024-03-24T00:00:00
INV_001708,BILL_000699,439901,usd,paid,2024-04-18T00:00:00,
INV_001709,BILL_000699,80576,usd,paid,2024-05-18T00:00:00,2024-05-23T00:00:00
INV_001710,BILL_000700,301119,usd,paid,2023-01-12T00:00:00,
INV_001711,BILL_000700,455106,usd,open,2023-02-11T00:00:00,2023-02-16T00:00:00
INV_001712,BILL_000700,245575,usd,paid,2023-03-13T00:00:00,2023-03-18T00:00:00
INV_001713,BILL_000700,191951,usd,paid,2023-04-12T00:00:00,2023-04-17T00:00:00
INV_001714,BILL_000701,150180,usd,void,2022-12-19T00:00:00,2022-12-24T00:00:00
INV_001715,BILL_000701,97977,usd,open,2023-01-18T00:00:00,2023-01-23T00:00:00
INV_001716,BILL_000701,277465,usd,open,2023-02-17T00:00:00,2023-02-22T00:00:00
INV_001717,BILL_000701,33573,usd,paid,2023-03-19T00:00:00,2023-03-24T00:00:00
INV_001718,BILL_000702,335952,usd,void,2024-03-16T00:00:00,2024-03-21T00:00:00
INV_001719,BILL_000702,316690,usd,paid,2024-04-15T00:00:00,2024-04-20T00:00:00
INV_001720,BILL_000702,276717,usd,paid,2024-05-15T00:00:00,2024-05-20T00:00:00
INV_001721,BILL_000702,13173,usd,paid,2024-06-14T00:00:00,2024-06-19T00:00:00
INV_001722,BILL_000703,31166,usd,open,2022-08-15T00:00:00,2022-08-20T00:00:00
INV_001723,BILL_000703,185564,usd,paid,2022-09-14T00:00:00,
INV_001724,BILL_000703,283979,usd,paid,2022-10-14T00:00:00,2022-10-19T00:00:00
INV_001725,BILL_000703,349912,usd,paid,2022-11-13T00:00:00,2022-11-18T00:00:00
